1375071655,56, MS
1839280521,103, NY
1521875177,92, VA
1500441475,70, NM
100212581,105, ME
925253253,79, DC
908427176,100, RI
687459682,10, WI
168757689,5, ND
1935713193,70, TN
772898509,31, MT
512472399,105, SC
1500705366,48, UT
1592126326,58, MD
889607189,48, AK
858869548,33, PA
37926983,109, NH
1880089011,93, IA
378212780,88, WI
192563073,13, DC
34772832,85, NY
1121323566,88, TX
120154786,32, OK
366439129,24, AZ
63427801,107, NH
819968465,15, TN
510410939,106, MT
1449271687,97, IA
1367966000,49, CT
235652098,50, AZ
473262443,73, NM
95380881,75, TX
861738831,61, CA
1927814188,80, MN
303873055,44, IN
23974637,31, SD
1511980794,76, FL
1708567956,68, NH
1787103682,111, MI
685742568,114, NV
1022972512,1, OH
839287154,92, NE
463737720,54, WI
1755797994,64, MI
626409229,100, DC
1558993730,41, RI
774690988,34, DE
476116052,52, MN
1724805646,1, SC
1403783513,65, SD
1777817683,104, NC
1807571409,88, DC
420593995,77, MA
1741464498,55, VA
728610149,85, ND
1064527281,114, ND
1916713527,60, MS
1438653202,36, SC
384742067,95, NM
1237372834,10, OK
914718118,64, MA
1741875788,49, VA
1306552284,95, RI
107256244,25, AR
1471116040,68, LA
1125395422,26, NV
986276243,36, OR
167064185,103, NV
1774492333,31, CA
1624021949,71, AL
1828234032,53, GA
902901127,74, MA
1140408199,46, IA
320034165,37, AZ
1737896289,20, KS
621613598,1, CA
814494198,55, OH
1940911732,76, NV
528625721,17, WY
719336491,56, DE
1609384454,87, NH
141097630,48, IL
1036203640,31, OH
1926387574,5, AL
1967440567,80, UT
355110183,107, NE
808878593,108, IA
1938977039,30, NM
1168529077,110, NE
667488670,103, AR
1498908589,80, UT
994692363,24, MD
1816782900,82, MS
940619084,9, MN
1266001990,62, CA
1490532987,14, IL
957649938,78, OR
1044316868,53, MO
1829814476,50, DE
1827983761,104, ID
710350915,34, SD
1173829543,26, AL
884666360,46, SD
1365839907,83, IL
1528698737,56, GA
1023090903,109, WI
1847955725,100, NY
1079353434,20, MT
1915495896,37, OR
533971632,31, AR
1455250371,34, OR
64709020,10, LA
1348930422,65, WY
1083539374,44, KS
1002861475,28, OH
661908952,84, NC
1176983918,31, OR
517906737,53, RI
696115835,36, NV
1058808547,29, NC
1753486495,70, CO
1977153696,76, NH
31407151,34, AL
1059717679,110, MT
1167565211,35, WA
197445297,53, AK
1748414898,12, WY
1111865553,111, OR
522395577,34, NE
1963207942,71, NH
1949669198,27, SC
1097988508,24, DE
1857113483,21, RI
835898363,7, NH
562957351,5, ND
1768621480,32, DC
952959593,19, CT
320039103,64, NY
1783000327,47, CA
1990727935,12, NJ
518307703,81, RI
253307810,112, VT
1974055509,50, VT
1348659600,54, NE
1873099689,112, MN
1850445488,62, MI
1636054879,70, OH
1076269154,88, MO
49662261,22, ID
658967674,37, PA
277766367,25, IA
1353903377,43, NY
1645908029,54, NH
81619772,77, MO
1020803780,59, NE
925270385,92, OK
1674285734,45, TX
1411461662,66, AL
182997800,14, TX
1118498715,7, AL
202679111,84, CA
859950800,47, AL
1629715619,37, MA
994169852,3, NC
217807429,108, MA
1735597413,99, WV
1902759364,96, TN
1480534010,55, DC
1626175165,78, MI
8523353,12, FL
948345815,60, SD
73852023,27, ME
764593568,6, HI
836760818,63, ND
850000626,31, LA
646685418,84, MS
485852641,64, DE
1104069581,112, CO
541991728,114, MS
1433979003,68, VT
1041406424,93, AZ
962357162,88, NV
1170610483,24, LA
1469152641,11, TN
793483220,36, IL
1772183708,24, AK
833794545,34, UT
97483580,52, NJ
605240860,77, DC
745711417,33, IL
912175537,36, AK
1447799744,72, AL
928168960,18, CO
533556806,97, MN
1803363413,93, MS
1456844835,18, TN
1665768511,104, AZ
241440902,112, DE
1588398291,34, AR
1045772548,91, AL
973323435,78, NM
245576394,114, FL
1088345093,21, IA
1046458671,110, HI
800340760,60, AL
926614597,102, KY
1082327721,40, RI
1097950359,66, MD
1887388526,103, DE
1177699625,80, VT
588910753,64, TX
973213062,65, WI
1489343770,95, KY
721067369,95, AK
323874688,105, HI
1414156830,105, MT
1148077999,15, IN
699211239,104, UT
1604790849,51, WI
617671671,83, NY
642257607,97, IN
924479918,39, MS
380634197,38, MI
226762282,56, NM
800904494,37, MO
1897716116,15, KS
1503185386,4, IA
1629421427,99, WI
1467689279,75, CO
56680972,38, MS
250191197,85, NH
1077577389,66, NE
875805826,78, SD
401743161,52, MN
1355114519,110, WI
1325877640,28, FL
1026480298,81, ME
1381924166,83, CO
1995476093,88, WI
859019128,80, UT
889400721,47, HI
1424026862,33, NV
24090426,104, ND
1572921586,96, SC
258342598,25, CT
541169759,58, WY
375758284,65, PA
1566026445,61, LA
1581441044,86, DC
918224964,44, MT
945494071,39, SD
1459347467,73, OR
296546670,72, MS
1885260067,38, FL
794520603,39, SD
388834754,37, KS
1976962075,96, NV
413634780,58, WA
836883175,85, MA
1237373269,29, PA
576086283,57, OK
105274010,45, ID
1938216301,85, KY
54051548,68, IA
334908552,74, IN
1623748819,61, WA
1620337302,52, NH
1807445487,1, NJ
1576581911,84, IA
724277145,20, MO
758797173,33, AL
1183232640,8, NY
1589959063,40, DC
71511366,45, OR
370805891,1, MA
513578531,107, WV
1856534694,83, HI
608395059,77, WA
371252257,2, MO
1352636281,83, NM
257800523,78, AL
1743441634,28, CA
1920962147,31, AR
1062968288,79, NV
459946714,86, VT
1472468289,42, NH
678805003,89, MD
885753198,35, CT
592209419,107, WY
1414021710,28, TX
1047139036,19, AZ
1429559599,27, FL
1759454574,63, VT
798657757,72, ID
916018952,56, ID
1868173693,105, ND
550798085,72, ND
1073325243,41, NC
638020107,29, MT
724844232,2, SD
1298649392,50, TX
1878916843,109, DC
763076253,44, TX
39287438,46, NJ
1356810947,94, MA
1800998999,26, NH
303044609,10, AZ
968329859,53, IA
1347168895,63, FL
1099854479,23, FL
1233374343,36, KY
288980484,38, MT
776259998,39, LA
1646176992,50, HI
115796292,20, PA
450862041,108, WY
699435983,103, IA
960656302,86, AR
429963566,75, MD
411665947,65, TX
944403014,6, ID
846886410,61, DC
1738066251,75, AR
589112428,44, MI
1307527727,68, NH
866705784,110, SC
1051279418,18, GA
444915314,48, IL
1550090305,89, KY
824254488,2, SC
155359485,25, ME
1819067520,89, NV
1079088566,11, ND
869429984,42, CO
1116442878,83, LA
445390991,7, NM
500505697,102, UT
1535367754,36, NY
1300170050,94, DE
1407908730,32, CT
1038854169,50, MT
888385813,36, VT
1480598276,19, WI
578883165,28, WI
525444437,15, DE
475144040,46, KS
146688872,55, MA
1069816934,93, MI
1392067867,34, NM
734571541,27, NY
1946693259,66, NE
1722262698,33, DC
244537369,88, SD
1975257661,92, VA
1135218621,6, WI
556341876,21, MI
1408800021,90, MD
94656280,98, TX
281776389,43, CA
242095527,27, ME
689346179,92, WV
435570710,29, MN
1054430709,45, PA
1474217338,90, CA
965742964,87, OR
1987665188,17, IA
356826521,6, AK
932555624,74, OR
1295545274,9, WV
834327367,104, MA
1509540296,75, ND
261114476,62, GA
907362619,58, NJ
931648375,84, DC
402731937,105, NH
5038697,50, NV
1462651061,19, IL
1836716966,98, IA
1855026007,103, HI
264178153,83, VT
1718271873,54, MS
618844188,42, LA
1371044651,108, MI
171228167,45, NH
1444668104,98, PA
676582157,67, LA
1217231288,91, IA
346372270,64, AR
1398121449,69, LA
1214152804,6, NE
1153148791,75, FL
1048536325,86, ND
361846803,50, FL
1233306077,79, VT
82248057,69, AK
1046830114,20, WY
1107938614,11, PA
1737346907,81, NY
1528441213,21, KS
68762626,48, AZ
676914193,99, MO
1502248310,38, NH
158878493,50, KY
1323633350,4, NJ
1205887412,41, DE
1119267927,99, MT
72924262,70, KY
1859244049,68, TN
810283016,11, SD
1077611711,93, MD
111276436,7, KY
311183052,26, KY
380480458,63, NC
1544392046,52, TN
792488978,4, AK
21569305,30, CT
404790684,110, IN
1043338404,30, NJ
1406184137,67, DC
1458665602,84, MA
1316816500,24, AR
635488256,45, AZ
1547051413,44, MA
1716282478,11, MT
1400425788,35, FL
1333166227,113, MI
856287764,108, ID
867066072,12, NV
955988921,3, OR
1547887405,48, VA
870436780,96, LA
946839876,71, KY
594047153,24, RI
441405692,36, GA
471565514,22, NV
702946286,101, NC
216926019,8, OR
1689632346,15, PA
1343284573,94, IN
1865993531,64, IA
1881820567,94, MO
31910874,37, UT
788715691,86, WY
1906934136,113, AL
359990464,63, NY
569484717,71, HI
1357370448,33, ND
909496007,22, NH
726127580,97, WI
648101671,84, ME
1424563829,29, CT
91341143,99, SC
1522744955,61, TN
758470294,36, IN
186141541,4, NY
1384435154,74, UT
913777217,65, DE
256651614,68, MS
98644044,97, NJ
843493392,34, AK
587120080,85, AZ
31697989,70, WY
1704153911,31, OR
1783536667,70, TN
1385470180,79, GA
1847794695,41, CA
182011477,46, ND
1461251404,99, GA
1847324085,68, FL
349377581,10, TN
1971597965,1, OR
1441232848,21, HI
1645205929,7, AZ
485603363,48, DE
1039525159,59, IN
1264937555,101, VT
1154510122,75, VT
1712362120,82, CT
1686587109,101, MT
1263044604,6, KY
858699984,10, NE
224922304,63, OR
300883010,98, IA
947382422,67, OH
497788361,60, CO
1584882384,49, TX
1574099699,75, FL
622606098,58, VA
948363120,7, MS
698173804,83, AR
1145647786,75, UT
444768299,29, TX
1866347072,68, MS
767057993,42, AK
162742043,42, NM
1777279337,33, PA
1041075693,45, AL
227851449,61, NM
1388524362,82, AR
204538950,41, HI
595140816,11, UT
127949429,96, IN
1206489596,91, IA
1239442872,82, PA
595634819,96, VT
1570893503,47, NC
1035193738,44, NH
974690759,106, VA
1118711759,29, LA
893872033,64, ID
1943297245,92, NY
1168222109,39, RI
1760209859,7, KY
1900056983,67, MO
721767357,19, NC
945640359,48, VA
525409315,104, AZ
24664404,57, WI
1108102726,39, MN
540822043,51, IN
1044188942,101, TN
1525879265,97, NY
1160954804,94, CT
1579877266,28, ID
1438802894,63, IL
689254114,85, MI
1594217578,91, MS
1846927895,110, MT
909580569,89, VA
2385725,40, UT
56584491,12, DC
1959615562,106, MD
474773085,19, MD
1114724833,91, IA
1208717747,7, MI
676144345,7, OK
135565427,102, UT
417632469,26, VT
1548901981,38, DE
343293497,45, TX
1465339257,62, CT
51400355,11, GA
323952447,18, TN
1894925971,89, HI
1124173819,33, SD
184307667,44, MN
288059497,71, DE
1523723766,16, MS
565636436,16, MO
1928198348,7, WI
755873123,6, KS
1703951570,17, NV
1911145824,72, GA
1293206501,103, TX
444227571,78, NC
1625078957,46, TN
1571462468,82, WI
7277496,84, VT
332048419,2, RI
449344270,87, IA
754010540,23, AR
1636451771,47, NV
1219354504,63, TN
637542585,45, RI
1968606758,88, NC
1046307086,31, NC
866144697,85, VT
278339872,29, LA
1134591934,101, IL
1619421073,6, AK
347503145,81, MO
382009877,36, WI
9582827,72, IA
247722293,18, PA
19486997,29, AK
575417286,50, NJ
1569432765,30, DC
1234190237,95, WI
67063763,2, AK
1255751395,32, ME
590056740,38, AZ
1387804124,97, UT
1200148055,2, WV
947811103,20, ND
948893872,21, NJ
1164019872,102, MA
1623155696,12, VT
1694702564,60, AK
1811875690,113, TN
728791153,81, NE
1434146132,65, VT
982994229,98, AZ
137269490,89, MN
816823387,36, IL
468856800,112, CO
439729406,103, KS
102351854,105, IN
1315988139,38, OR
1804574746,80, SD
60703857,7, NY
766339239,40, AL
1827292695,71, FL
720454008,20, WV
455722946,104, MT
1343812341,71, GA
411538688,60, ND
1484735844,22, LA
837536797,59, CA
1168717142,82, FL
155234076,32, NJ
868938621,99, MO
831795163,30, ND
1819266394,20, NM
125078832,92, DC
8117029,94, AZ
1539400942,86, RI
1232606539,94, ND
103836473,46, ID
1581331507,39, WI
1533482398,93, DE
1971131656,6, MN
1825753274,93, RI
1559188229,68, WV
1860295544,61, MA
1040636977,2, OK
1759785796,13, OK
1914190274,2, LA
1145408131,105, NY
1561348993,25, MT
293777247,86, NH
1022466266,110, MI
1204546229,25, WY
64829823,28, ID
812773263,39, TN
1523375311,3, OH
1102503847,85, MT
1690806874,52, NH
612540844,91, TN
293106996,98, NH
1885441668,27, UT
1988914955,41, AK
933849720,45, MA
1114197240,100, AZ
172315716,84, NY
125361596,111, MO
442413421,73, TX
1102854106,62, DE
814310947,49, VA
162386802,90, NY
1139335390,21, VT
334235457,91, ID
1062814277,41, AK
513766629,10, AL
713343539,13, ID
1976773177,99, CT
1691163323,23, MI
1042546864,101, VT
142022302,41, MN
840479920,96, SC
1917253806,7, WY
211082916,92, MI
1068596691,57, NC
1196347395,111, FL
1057491415,22, HI
1448460425,93, IN
428325156,63, AR
948496568,53, TX
1695942698,83, MI
1957146594,47, AR
198356706,46, PA
249155473,49, AZ
470313948,14, AL
445231908,91, PA
706294746,73, TN
245486529,55, AL
1019387275,50, WA
1106691606,105, AK
605647166,36, MN
310045816,109, MN
107929255,29, OH
118152047,17, PA
934287021,81, AL
525978534,44, AZ
1138482752,83, AR
1861837771,48, IN
319218316,17, VT
434382332,40, VT
84974567,114, NY
90032565,114, MD
931621521,34, MD
1834865721,10, SD
1592764647,22, KS
18405668,24, NY
1565814955,85, NM
20171162,22, IL
666127287,102, UT
143320078,109, CO
612658686,88, AL
989599674,68, MA
982626742,49, NV
1350002775,99, AR
1055960136,90, OR
956869503,112, CT
733099285,111, KS
436858089,82, MA
886403945,40, FL
1385180007,63, WY
252849424,19, AK
1083011627,57, NY
740572490,32, HI
1566451981,38, AZ
1753755234,79, LA
1598321549,2, ND
1563306968,60, WA
1924481513,43, OK
1372375543,24, OR
451234942,28, AK
926461286,46, ND
1208501592,100, IN
88893412,50, OK
945551500,14, OK
137146695,34, TN
1318257120,68, IN
1544114836,97, AZ
671934148,4, OH
1907077779,82, WV
215374252,65, MO
1579042372,108, NV
408692822,81, NH
1948133186,55, MS
1274108512,72, NC
1167412915,15, NJ
949449854,67, NV
850059651,29, IN
1710629385,94, AL
512707857,33, MS
346853798,9, GA
990156110,12, TN
177510767,86, MD
1748019264,113, RI
1122636232,53, MI
1980708409,8, PA
1728825756,11, NH
540940604,29, CT
1119332369,25, DE
1947324290,92, TN
422313104,109, NH
1460636114,63, MA
946798540,70, NM
1786732146,111, WV
1422615377,111, CT
179844505,11, OK
1161705086,77, HI
1981989096,69, SD
249159468,39, OR
1318734625,1, WV
538386254,79, FL
440443952,73, GA
984940604,58, MT
1938192742,102, ME
1237392297,110, MD
852960282,15, UT
884644651,82, WA
988945797,16, WI
1088815907,29, OK
1450721347,94, SC
431813171,1, SC
1706114747,28, CA
413476509,113, ME
1959266739,18, MI
876518245,48, VT
303624834,27, IA
1284959922,13, NE
1538989745,37, TX
1749599282,21, OH
1958411550,5, AR
1908369221,47, KS
717070546,105, NH
1280605221,43, AR
575803449,15, SD
144904312,9, AK
1097045327,6, WA
319164143,8, NC
1137487346,89, MA
796109008,80, WY
881685398,14, WY
1477906346,90, KS
553395698,31, TX
267764361,61, MA
1012818992,10, MI
728103254,51, AZ
725559039,68, MI
743182924,4, MT
440594862,109, IA
497402025,66, MS
1997675674,6, UT
1330816777,3, ID
1683265578,60, CO
338140423,64, KY
863726329,63, MA
325465371,66, CA
66519227,54, UT
1388338893,66, WA
111298878,54, AK
1830207154,14, NH
210594140,57, IL
1517799635,41, ND
1358611437,44, TN
522347885,81, ID
342661873,108, AK
1159150383,59, TX
1855324566,10, CO
34854220,86, PA
451779495,40, TN
1978243389,75, ID
111100369,1, NJ
539060937,14, MS
1911290244,85, SD
783683294,60, FL
1143860339,15, NJ
1669706304,32, DC
437857073,63, NE
1083952898,95, OH
542773503,59, DC
972705933,100, NC
423993637,86, MD
1265347426,44, FL
1874448982,59, NJ
726565117,75, WI
1152299745,109, CA
1363695503,63, IL
1361809590,113, NM
534061157,20, WA
1384893074,20, RI
1494539568,73, NC
244966877,45, IN
709320591,55, WV
799684833,108, ID
117057414,33, NV
677628307,93, KS
734949078,93, NV
1381790475,113, NM
454347318,80, NM
594315852,39, SD
612505362,15, MN
1133153576,96, CT
1860724033,7, NE
632237089,97, IN
811554741,65, KY
356235982,74, OR
1051237972,15, TN
1918232075,110, IN
353781815,24, SD
450801124,29, SC
1875946308,5, TN
1531593032,71, WY
1569917105,96, ID
982028710,6, WY
723272666,77, NM
1426435364,61, MD
670363076,98, MO
747763216,42, RI
1131819730,54, UT
515220181,58, ND
1673885636,89, NC
3855709,109, WI
389533207,112, AL
1562253255,75, KS
136176914,46, MS
1912520172,34, ME
288453208,19, NC
1664877563,52, DE
54938565,44, IN
583943744,62, IA
1488099778,114, OH
1074304711,106, ID
1313097358,4, UT
862489458,40, UT
1747787267,10, ME
641422796,69, TN
981124824,5, GA
1177757093,90, OR
1590774158,52, DE
565870110,101, NY
885596726,50, IN
1499052780,3, IA
1040027176,15, VA
1187080646,28, ND
1044898560,35, NY
1850637918,109, IL
272247452,28, HI
213561703,39, IL
562533415,49, IL
1980468065,112, WV
628356053,61, IA
857128002,78, LA
995523710,27, VT
1464156999,101, DE
39298824,94, NJ
1575454818,4, AZ
144973570,21, PA
1149315357,30, KY
475881807,95, MN
834594567,40, NH
922603139,78, LA
242774975,14, NE
580054108,86, NM
1031448943,95, ID
735925385,27, PA
1584254514,85, UT
1094815370,17, DE
1985786808,19, UT
1317840767,93, PA
497030699,39, KS
1482434073,23, NJ
609612824,79, OH
937038859,65, MN
544844019,31, MD
683842994,15, WY
786469469,104, MS
959953342,114, NY
1606326384,64, VA
146316336,56, TN
1672413581,107, WV
1837838062,18, AR
1294619258,102, IA
1247893412,35, OR
1243943399,83, ID
201932255,110, MS
1644820087,16, TN
329020301,62, IA
439565077,63, NE
524910378,25, OK
727242019,86, KS
1141025393,53, MO
531261091,107, MI
1012309336,97, TX
569926831,29, ID
1805364875,112, IA
1580867242,4, AK
1808342478,83, WV
761217806,10, HI
716925920,29, NV
585440971,25, CT
298328300,104, CT
698914444,100, MI
1653899130,1, MI
324153697,41, ID
1297625976,81, MS
1718082721,16, ME
1014476270,56, MT
1645964024,77, DE
1655302969,3, SC
1354274053,12, TN
1548530974,76, DE
1575676409,34, WA
1622065890,39, MN
864536324,44, AK
180625220,50, OK
882600611,77, KY
116682541,95, NE
1098831123,2, NJ
1147127598,81, OK
319931212,102, MO
1035009360,80, AL
1257539748,74, WV
1840713672,91, NM
1472201400,70, IN
738341515,60, IA
1727071798,13, AL
865995479,37, PA
730120417,33, FL
881869088,63, WY
817484207,62, OH
1068731150,12, SD
775826416,12, DC
419744362,32, MD
1619171568,71, IN
1212775228,28, NM
352431968,85, WY
1894439495,94, VT
1671888541,47, WA
1217402593,89, MN
1993224061,113, AK
302133175,49, MS
903761732,27, ND
1154128365,2, NH
1168913174,83, MD
49175238,14, VT
1598550694,40, NE
1711815103,93, MO
492453226,27, WI
1050996657,71, MO
675600197,26, IN
553224049,85, NY
1992060014,43, DE
1406294843,26, ID
658798148,83, TX
1919187290,101, AK
634308392,11, NV
1046731878,46, PA
1124045691,45, TN
1237481418,86, MD
578999933,75, NE
397174092,13, RI
157413308,37, NE
1675871514,56, WY
549002766,64, MS
181909315,94, AL
1516718458,84, MO
576867555,37, VA
1743012222,54, MN
723487296,87, OH
443008399,57, ND
678799508,74, OK
257720277,28, OK
265046399,42, UT
1463301211,102, AL
488077090,87, OK
937849159,1, NE
681442152,46, KY
152268039,86, AK
1797105693,44, CO
375082780,87, KS
887519405,28, SD
1167611701,97, CA
1357252577,73, NJ
1410991072,96, ID
509013681,22, ID
353893041,62, OR
1027519283,30, MA
927350754,71, NV
1230500656,50, MO
900361638,49, AZ
839293929,6, TX
813499877,34, WA
826457366,87, IA
152547039,104, OR
930578184,93, NJ
265872911,71, VT
1694491323,54, NC
1438770776,1, MD
974338042,25, MD
1440838434,75, FL
789652265,14, KY
1899824161,93, MT
159082257,51, HI
451609065,93, NC
1791862492,108, MT
348247401,4, IN
554671435,23, AL
578156797,70, WA
345523086,54, UT
688613844,45, GA
960500066,21, LA
1388523171,87, CT
1452818802,62, SD
1013649673,52, MN
1127842310,79, UT
1872557326,100, VA
12248448,25, MN
1768518290,18, NM
783103317,53, MS
1196966091,83, AL
1620822831,108, WA
1377849829,71, HI
1275633599,11, MI
1476030849,61, VT
594769226,20, DC
704422077,110, MO
1628944362,63, LA
37154007,21, ND
1812086300,29, GA
651535278,102, WI
1446785035,95, MN
1853682611,19, NE
842971853,107, NH
1155632377,91, CT
1245019229,76, MI
1018806179,60, SC
1358120466,2, NE
632624030,66, AL
686787822,71, CO
890714778,105, AL
431261697,36, TN
107636399,77, MN
302761117,111, NY
1599202023,55, MD
1951916354,109, CO
1796016364,43, SD
1496796001,78, VA
1604605277,45, RI
733734252,53, ND
1113371790,10, MD
436169164,88, FL
1784038860,71, IN
891539630,114, NH
926873944,38, HI
1189758929,73, AR
619751865,79, VT
933437100,49, SD
1070358274,97, RI
152748735,77, OH
1395414866,16, KS
1419513519,112, NY
1823538600,30, KS
632271000,6, AZ
692098712,79, MA
1238601460,49, NY
109123775,13, NY
1817845378,66, NV
364514020,65, LA
878536042,23, ND
1273823774,104, DC
416992913,63, VT
1469301895,31, NC
1196344712,88, CA
1382831428,12, MT
1228104914,56, NV
888624848,1, IN
1871415143,99, NJ
139620100,65, MN
252496257,52, WV
1129971765,79, AK
1251872318,16, VA
1417610058,34, AK
1381397665,36, CO
593633481,99, NY
354694643,8, VA
933215531,88, MN
1008875687,41, MD
1354242293,100, SD
1647657993,33, FL
1265131856,84, NC
1997366420,78, CA
1045924965,33, CO
1245006777,3, TN
1094632555,49, ND
945454,73, HI
1475005759,74, OH
183043428,53, WI
655167516,20, MI
504988039,105, CA
687522713,21, WA
1688258353,40, GA
1652750,96, KY
1338117824,86, RI
1903699757,27, HI
878996199,15, KS
1482322233,41, FL
1525952264,45, MN
597514567,32, WY
1304396073,114, HI
1879892859,3, MD
779779567,46, WY
1124191490,78, KS
1207947199,23, IA
1076153202,74, WI
906759128,87, NM
1540443055,104, MI
1164382024,26, OH
1113763978,101, CO
277397706,82, SD
1480324508,41, AR
816198178,81, HI
20591955,26, MA
1289526384,36, TX
793471735,68, MD
823621251,96, NE
1077505566,18, NC
1625975636,77, VA
244005128,100, DC
693994469,99, ND
778154937,24, WA
852823413,68, NJ
1773488041,9, KY
556507559,73, MO
1579595422,26, AZ
856141819,80, MT
1005426418,64, FL
1651095790,82, CT
1101594168,21, MN
350843464,104, SD
1649857331,26, DE
204304336,97, NJ
1747675255,69, IA
993761837,94, OK
915418916,36, CA
395704243,62, MN
1468389291,97, AL
916993405,28, WY
913858658,71, NM
921684723,36, NV
983201426,82, MO
905931971,94, OR
1696095768,79, WY
880095171,46, NY
1321161909,39, VT
766254424,92, MS
432891380,15, WV
168405080,94, NJ
39837929,9, MD
1407072400,13, CT
1482934626,56, NC
1061556803,35, WV
1560288315,111, DE
1893110868,57, KS
1680917756,73, SD
369357592,46, WY
456241390,59, VA
62084308,8, MA
1613649983,3, SC
659858527,3, NY
865986532,17, UT
1197672860,49, SD
1714403706,53, FL
125375139,78, MS
912865822,17, WI
864772040,1, DE
1198557710,22, DE
1195836392,69, KY
1860532895,33, CT
1764771223,31, VT
1594390737,66, CT
1957728575,75, SC
863806582,73, CT
1893537053,77, IL
802176208,27, GA
1073532345,24, CA
1137545500,70, OK
283270231,75, MN
1160862274,52, ID
1527015549,90, VA
1249159417,10, MD
1073964142,4, UT
1886418354,69, WY
548231230,40, MS
482494540,71, LA
430457897,23, WI
1927742332,40, KS
895226828,96, AZ
803376684,7, TX
841500620,76, DC
1358962044,17, MN
1449546245,46, NY
1049771499,30, CT
480119305,82, AK
1615879945,87, OK
1597082349,90, HI
519874204,62, KS
1372466249,1, AZ
557029662,104, RI
1668289056,74, HI
84415734,44, NM
646431787,31, SC
1714874587,10, IL
1953055344,73, RI
736842071,62, HI
1785836633,60, NE
888231468,24, WV
294042815,46, AK
980958250,36, MD
1360060534,3, ME
1721215690,55, HI
1025969213,76, NM
1793318002,104, VT
397825646,52, TN
153784159,32, KY
1014783400,29, AK
50349203,89, DE
83201278,24, WY
1736019213,4, WV
449710091,72, SC
59335037,114, IL
1102986096,79, DE
1187200273,104, KY
881805987,86, NV
1880088562,32, SD
1464134809,88, ND
718883522,36, NE
1510289906,66, VT
247263769,23, WI
986278704,103, AL
1968554945,11, CA
529081895,11, NM
909996885,84, IA
939976515,50, LA
1057929837,16, MS
1120013520,55, WY
1406864483,61, WA
966144768,4, AK
1698580630,55, UT
509199273,36, NJ
1540465556,19, AK
319177401,1, SD
1366476401,108, AR
990271194,61, NY
1743520124,11, MD
952458783,40, TN
646420946,2, MS
65415230,34, CA
1712625594,52, TN
1390613214,46, VA
1547025305,62, CA
477693469,35, ND
794242570,63, OH
309055042,90, TX
1136098150,93, MO
1846105354,93, MS
357466017,96, PA
34825300,63, WV
446390674,9, SC
1087099132,22, VA
1808871099,4, KS
884464654,6, MI
1708506464,112, RI
1079915974,58, NC
784239724,36, KY
1388162283,14, AZ
78073196,14, VA
901337253,38, MI
392519867,11, NC
92511649,42, CT
209274992,65, CT
293221691,74, PA
1241499894,50, VT
1232016427,109, TX
257953313,24, RI
1855711137,42, CT
382916670,11, ND
198526218,86, IL
1876190324,103, MS
478547920,97, ME
219952229,75, AZ
788621772,33, CA
1889450248,48, WV
1380104780,39, VT
440260858,34, MA
1651191503,84, NJ
987081954,35, WY
1583892987,89, NH
905838242,112, ND
113356864,32, AZ
1065915486,8, NM
1092595028,59, MS
184147625,79, NC
980003431,25, NV
1877537119,4, RI
1597788351,57, DC
1083839194,51, UT
1108752679,97, ME
1005379526,67, AL
577037371,38, WI
1245360013,108, VA
533206204,8, MI
628902441,108, AL
1784972862,20, NC
1491863550,8, CA
1509147092,78, MD
387092675,79, MD
1281701851,105, CO
712989410,94, VT
1527602356,35, AZ
806951083,24, VT
746844709,21, OR
1520735552,58, AL
1076365781,99, GA
748174146,1, MI
257946842,40, NJ
163854197,45, NJ
232307612,2, NC
1054796786,84, NY
982725181,17, MS
524705946,101, MN
792156006,16, CO
135444495,45, WY
1860484671,87, MD
84945423,70, KY
1569995203,49, MO
276454184,76, OK
986803422,74, NJ
1799086925,56, NC
104574460,11, VT
458698077,24, MD
452251607,21, WV
1595144189,104, SD
667595998,29, WY
1776287782,87, WY
1840642935,9, MA
1964008530,24, MD
887057593,112, NC
1050479423,49, NY
1036653773,20, MN
615417745,11, MS
1694048420,63, NH
756941793,112, AR
953172228,16, UT
1557583603,46, WA
1916689149,86, NH
645884464,98, MO
555672085,57, KY
1782924453,44, SD
1778275636,65, WV
1081976056,15, KS
1843856030,25, NC
1015432503,18, MS
1350331600,103, MI
1166695823,2, MT
100242183,82, ID
86754064,21, NE
1856689065,29, OR
135562787,32, LA
530253292,23, MS
961782887,57, IA
1715830135,76, ND
320286234,55, IN
363472322,68, CA
33227060,44, OR
300562062,9, SD
766820557,21, OR
1132985263,4, TN
615128986,112, NH
1714157545,62, ME
1320937596,88, TX
1968794046,68, VA
1881680498,86, GA
731868259,83, MS
869635965,68, OK
295409204,88, MO
895962144,8, SC
1827469644,72, NC
1455473594,63, NJ
1672166980,71, WA
876297136,2, OR
1766933022,14, NH
1926745692,82, TX
630513122,114, HI
1824781336,79, KS
1757194628,30, ID
1408546242,41, MI
1043309303,8, UT
766185433,96, WI
1322200996,16, FL
896289208,99, HI
430058417,32, AR
684154070,45, NV
327575453,46, GA
414965736,46, NC
1060700741,48, LA
1672105053,48, MT
582572626,73, DC
205221002,94, MD
1625110448,33, HI
578105727,24, NM
1208685668,26, IL
1072278883,98, NC
979717624,58, AK
603170732,39, OK
849322873,89, WA
365324518,61, IN
177389950,104, MT
382893945,114, NV
451527373,75, MS
1925275590,54, HI
586175915,66, WA
772649918,36, MS
1791193824,18, KS
880435335,81, PA
1678917330,37, ND
